datetime,CO(GT),NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),PT08.S5(O3),T,RH,AH,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2)
2004-03-11 04:00:00,0.0,-3.2068581164266248,-1.2036802103047846,-1.1678937213743372,-1.8009056881356158,-1.478618231856417,-0.9518499716706502,0.6623680931248774,-0.7049657248177117,-0.4168901123476392,-1.5763290161971364,3.9015434697520552,-0.7643896103192076
2004-03-11 05:00:00,-1.1039147169677443,-3.3008036175029374,-1.2256176725115755,-1.1937456615641588,-1.9375527159466281,-1.5387839112467574,-0.8450115800059369,0.40903057837766277,-0.7300656502247802,-0.15841293555681601,-1.632724906893386,4.300783394304337,-0.8078554155815217
2004-03-11 06:00:00,-1.1039147169677443,-3.175542949401187,-1.161206290093454,-1.1006786768808012,-1.4820626232432532,-1.4114118878565687,-0.90853709678826,0.5239162046770995,-0.7332603713933863,-0.22538202227080203,-1.4750075854547218,3.586719947157346,-0.6921921710699401
2004-03-11 07:00:00,-0.7999628839509717,-2.971994363735843,-0.93663337024302,-0.7697738424510855,-0.7077294656475155,-0.7502294749818704,-0.9374123467098535,0.6108168455122445,-0.7169873979580361,0.20815469698289682,-1.0400901233056783,2.599544611324093,-0.3452024375351952
2004-03-11 08:00:00,-0.1160712596632333,-2.4239789407906844,-0.28337397108564644,-0.3768243515657981,-0.024494326592452844,0.201540368139791,-0.8738868023898976,0.4826752178242813,-0.7193662571760627,1.0975511643949565,-0.15018208536994282,1.19425980226569,0.17933405986764642
2004-03-11 09:00:00,0.03590465684515316,-2.063854519998152,-0.07427339218594385,-0.609491813274192,-0.2750138775793091,0.01272254452116955,-0.902762052311491,0.6697325008831572,-0.6478271582408466,1.180968798722904,0.08113665274009797,0.9678252181912619,0.37308841213863986
2004-03-11 10:00:00,-0.3440351344258128,-2.22043035512534,-0.5131700962044735,-0.6973884099195852,-0.3433373914848154,-0.41739805707785965,-0.8681117579131286,0.5371722622520672,-0.683014620978395,0.6275926611389144,-0.4273822260803223,1.5200078004078499,-0.030627880806243832
2004-03-11 11:00:00,-0.4960110509341991,-2.7527881945577795,-0.6999932994737881,-0.7852850065649785,-0.4799844192958279,-0.9019237942958137,-0.9027620798491238,0.5121330736029287,-0.7335996802681666,0.3714652768643715,-0.6768623527196638,1.9550005540245146,-0.27816195823230394
2004-03-11 12:00:00,-0.42002309268000587,-2.470951691328841,-0.6663953229243896,-0.7387515142232997,-0.4116609053903217,-0.9185653651910143,-1.0153755435282505,1.0335370309867409,-0.5822838500047844,0.6405165199784556,-0.6300250875651514,1.8507214692533964,-0.16176200515695424
2004-03-11 13:00:00,-0.19205921791742653,-2.4396365243034035,-0.38524073344316545,-0.5215952166287987,-0.024494326592452844,-0.5729327389060801,-1.1568642708978218,1.6020737935992648,-0.4705793205962242,0.8731459790901964,-0.2696649046416581,1.2985388870368084,0.23753403640532125
2004-03-11 14:00:00,0.567820364624505,-0.8582205895188044,0.19939702273407894,-0.20620154631297588,0.3398977475702472,0.03512465918778566,-1.1915145515274257,1.8804504408092362,-0.3838708735710539,1.2749604993741124,0.3612043811129986,0.5874548423118496,0.8077464647617811
2004-03-11 15:00:00,0.03590465684515316,-2.1891151880999025,-0.17211124557449603,-0.325120471186155,0.2943487382999097,-0.19593715208788332,-1.1539767073530458,1.8009142077323705,-0.3732701734045939,0.9882858123879267,-0.024964090773185205,0.9787496937387125,0.560949095899489
2004-03-11 16:00:00,0.03590465684515316,-1.9385938518964017,-0.24398241660331382,-0.2785869788444762,0.4082212614757535,-0.16905461448794398,-0.9951628465530751,1.2912934376091119,-0.4259370513424213,0.902518385543699,-0.10525654532377787,1.0611798274149298,0.39666308617921703
2004-03-11 17:00:00,0.567820364624505,-1.0774267586968678,0.1463401130943222,-0.020067576946260764,0.4993192800164285,0.20794097233025274,-0.986500266069082,1.0836153520985765,-0.5230454558444987,1.3313555197648375,0.30863194063344385,0.685775122238904,0.7738578708284515
2004-03-11 18:00:00,2.011591571454175,1.380813852799984,1.467556903039915,0.17640716849638297,0.8637113541791286,0.9875345627284933,-0.9200872132794309,0.8803562146496391,-0.5532554973359586,2.2606984599536606,1.450887692871042,-0.14647128764868725,1.8472422482384798
2004-03-11 19:00:00,3.6073386947922312,3.7920817137586793,2.3660114896120863,0.7037867483687424,1.3419759515176723,1.7440859780410713,-1.0009378910298787,1.1822993487535391,-0.48914084932622376,3.1759426450448025,2.098006642046652,-0.5288279318094541,2.5824773948789796
2004-03-11 20:00:00,2.999435028758686,2.8526267029955514,1.908326988256087,0.5383343311538846,1.1825544190714912,1.6154338338127903,-1.0009379185674538,1.090979928416062,-0.5361507648143744,2.5391488731328655,1.777792686398455,-0.36794020101972885,2.1662370563500395
2004-03-11 21:00:00,1.3276999471664366,-0.341520333599084,0.36926100656790917,-0.03557874106015369,0.5220937846515973,0.6707046553006368,-1.0615759268802551,0.8685730835754093,-0.7165122723522717,1.0012096712274678,0.5246568778767051,0.48416889168140875,0.7377591512038176
2004-03-11 22:00:00,-0.4960110509341991,-2.470951691328841,-0.7362174584206219,-0.7904553946029428,-0.6394059517420092,-0.5166074220300167,-1.1713018545522385,0.8346965606672533,-0.8464715587332767,-0.6354208163616988,-0.7284789306450448,1.9460623467584188,-0.3643568601931641
2004-03-11 23:00:00,-0.8759508422051648,-3.018967114273999,-1.0185136469679046,-1.0334636323872652,-1.3681901000674093,-1.2059524933427466,-1.1626393153746255,0.6829885584581248,-0.9089757935228293,-0.8786243417967006,-1.1844253689859103,2.896491719386611,-0.6008403091627037
2004-03-12 00:00:00,-0.3440351344258128,-2.564897192405154,-0.579039091927329,-0.6456845295399422,-0.3661118961199842,-0.5306887512490326,-1.1539766935842526,0.5474825230118823,-0.9645087449492953,-0.09144384884283002,-0.5124539934017835,1.6610328483840289,-0.239116404352598
2004-03-12 01:00:00,-0.19205921791742653,-2.5962123594305915,-0.5078955644688316,-0.5888102611223347,-0.07004333586279035,-0.4897248844300774,-1.2232773099186334,0.6152355126418125,-0.9973462164566613,-0.2629787025312854,-0.42069118820110624,1.636204494867096,-0.22953919302361353
2004-03-12 02:00:00,-0.5719990091883923,-2.7997609450959358,-0.8149251457357474,-0.8525000510585145,-0.5027589239309966,-0.8481587190959351,-1.2925779262530028,0.740431399701064,-1.0053517114575972,-0.526155464354669,-0.845094162254239,2.225133040288745,-0.4498150535902563
2004-03-12 03:00:00,-1.0279267587135512,-3.097255031837593,-1.1248225995346715,-1.4695126645745826e-16,3.236451765810778e-16,-1.3077220999710883,-1.3099030734521955,0.7684163851652966,-1.0091156987511807,-0.9914143825781506,-1.3947151309041292,3.3563128265202082,-0.793121244306161
2004-03-12 04:00:00,0.0,-3.2694884504774997,-1.2345381343717436,-1.1678937213743372,-1.8464546974059532,-1.6354330345227297,-1.4109664481777726,0.9819859519333141,-1.0125362294030245,-1.262815418208515,-1.6566214707477291,4.200476846095928,-0.9500401683887527
2004-03-12 05:00:00,-1.1799026752219375,-3.3164612010156564,-1.240821000231511,-1.1213602290326585,-1.5731606417839281,-1.6098306177608825,-1.390753778740184,0.9274888513191453,-1.0162534015746736,-1.186447161429408,-1.673826996722856,4.207428785080668,-0.8881566490322377
2004-03-12 06:00:00,-1.0279267587135512,-3.159885365888468,-1.1301653771122875,-0.9869301400455865,-0.9582490166343718,-1.373008262713798,-1.335890801135393,0.8081845017037588,-1.0158865173653229,-0.8116552550827145,-1.4061854815542139,3.3741892410524,-0.6877719196873319
2004-03-12 07:00:00,-0.5719990091883923,-2.9093640296849674,-0.7838382382595037,-0.7128995740334781,-0.2066903636738029,-0.7028650039724534,-1.3705411093025834,0.9333805011358335,-0.9951682921186451,-0.04327310225908571,-0.7982568970997265,2.191366479505716,-0.2811087924873761
2004-03-12 08:00:00,1.707639738437403,-0.26323241603549,1.065804436330452,0.310837257483455,0.635966307827441,0.9664125688999695,-1.269477720808213,0.8199676327779296,-0.9489218255004088,2.2900708664071634,1.133541324885366,0.24283729549682084,1.3087082881240455
2004-03-12 09:00:00,0.0,-8.900305779615565e-16,1.6421570920142101,-1.4695126645745826e-16,3.236451765810778e-16,1.4464578831846002,-1.0500258241578544,0.41050339250563633,-0.9334297738715892,2.0903385025233456,1.5827967253470157,-0.27061305523335183,1.7735713918616762
2004-03-12 10:00:00,0.7197962811328915,-0.16928691495917722,0.5401222513279871,-0.30960930707226203,0.2032507197592347,0.5484531152628176,-0.5880218391811061,-0.4408286282599851,-0.9943547380285702,1.1774441099484836,0.6823741993153692,0.30441161221881446,0.7532300310429464
2004-03-12 11:00:00,0.415844448116119,-0.8269054224933668,0.2140009837219324,-0.1596680539712971,0.6815153170977786,0.36795607709179634,-0.4609707230035613,-0.635250431449964,-1.0136714523121646,0.7662304195994468,0.3755423194256044,0.5308461962932426,0.4187643430922581
2004-03-12 12:00:00,-0.04008330140904007,-1.6410997651547445,0.019401131762337254,-0.5371063807426917,-0.0017198219572840906,-0.16329407071652843,-0.38012001771566545,-0.7501360577494007,-1.0257275313033265,0.500703865259783,0.17959049581999137,0.7910473411506996,0.2382707449690893
2004-03-12 13:00:00,0.2638685316077325,-1.2340025938240557,0.13105061755727554,-0.4492097840972984,0.06660369194822217,-0.10184827048809568,-0.25595643754526404,-0.8694404073647876,-1.008971155440826,0.7133600879831421,0.2933381397666643,0.6837888539575494,0.4025567546893613
2004-03-12 14:00:00,0.415844448116119,-0.7799326719552104,0.3743387280721886,-0.4336986199834055,0.22602522439440345,0.09721051983526457,-0.2357437130324326,-0.7957957117317279,-0.9335169534699747,0.880195356639037,0.5294361906475737,0.45040233089838,0.601468066906731
2004-03-12 15:00:00,0.567820364624505,-0.5294113357517096,0.5602315538625399,-0.2940981429583691,0.2943487382999097,0.29818949141576334,-0.28771922347400053,-0.7192053316563972,-0.9210602931288108,1.1891930725298847,0.70053558784467,0.3431438437052298,0.8364780987487345
2004-03-12 16:00:00,0.49183240637031184,-0.8425630060060857,0.3571000743617225,-0.35614279941394084,0.1577017104888972,0.2290629661587765,-0.28194420653486435,-0.7103679412109386,-0.9090158004267757,0.9835862273553663,0.5131865272266204,0.47125814785260367,0.5926275641415146
2004-03-12 17:00:00,0.18788057335353928,-1.3436056784130872,0.22670405038089858,-0.5009136644769415,0.13492720585372844,-0.07432567246911018,-0.16644315177322497,-0.8768048713094494,-0.9363518608915204,0.8191007512157515,0.3879685326298628,0.6768369149728082,0.45265293702558773
2004-03-12 18:00:00,1.3276999471664366,0.2221526728587928,1.2610073717168817,-0.21137193435094018,0.818162344908791,0.9900948044046779,-0.36568242029238607,-0.5704431262623634,-0.8814827488431608,1.9258530263837308,1.2903027837698566,-0.09184890991143485,1.336703213547231
2004-03-12 19:00:00,1.1757240306580505,0.363070924473262,1.1151864482960265,-0.23205348650279742,0.727064326368116,1.0880240485187427,-0.45230817005716645,-0.34214474397784606,-0.8010833518302359,1.9998714906465573,1.1736875521606625,-0.05708921498772877,1.1510526554776859
2004-03-12 20:00:00,3.3793748200296516,4.214836468602087,3.0776536776551358,0.4814600627362772,1.296426942247335,2.211330083944779,-0.6284471780563531,0.0761568305535238,-0.7016593716624995,3.493164634742631,2.5644675684834284,-0.8396789178414542,2.752657073109396
2004-03-12 21:00:00,1.707639738437403,1.7879110241306728,1.3708347451406606,0.1402144522306328,0.818162344908791,1.5463073085558035,-0.7121854193515077,0.24259364827915195,-0.6869630858024158,2.3405914055071877,1.3763304136454917,-0.33119423781466817,1.4273183668906992
2004-03-12 22:00:00,1.023748114149664,-0.0596838303701456,0.5804300684060961,0.03163630343338232,0.5904172985571036,1.1987545010137308,-0.8478990609379299,0.5828319724207764,-0.6355254111303733,1.8036638155371598,0.7186969763739707,0.014416443141038023,0.7863819164125081
2004-03-12 23:00:00,2.4675193209793345,2.320268863563112,1.6063731975916433,0.2746445412177048,0.4765447753812598,1.6237546192603907,-0.9980503825602645,0.9068682736131333,-0.6277087730673294,2.7142084155957416,1.5560325738301515,-0.3768784082858247,1.7853587288819648
2004-03-13 00:00:00,0.415844448116119,-1.515839097052994,-0.06080369057274456,-0.2785869788444762,-0.0017198219572840906,0.6719847761387292,-1.0240380689370818,0.8774104740208684,-0.6714853695643492,0.8449484688948339,0.0954745910527038,0.5050247086356324,0.25742516762705825
2004-03-13 01:00:00,-0.19205921791742653,-2.377006190252528,-0.37083305014532597,-0.5577879328945489,-0.3661118961199842,0.31099069979668686,-1.0586884184106407,0.864154528818724,-0.7156224909539753,0.45370801493417884,-0.2524593786665311,0.9370380598302651,0.020941718657518683
2004-03-13 02:00:00,-0.42002309268000587,-2.7527881945577795,-0.6454855148289368,-0.8473296630205501,-0.7077294656475155,0.05112616966394002,-1.0991137572858416,0.8656272305738743,-0.7577155398507208,0.39496320202717355,-0.6013492109399398,1.354154398914738,-0.27005816403085553
2004-03-13 03:00:00,-0.3440351344258128,-2.705815444019623,-0.6426781285303862,-1.4695126645745826e-16,3.236451765810778e-16,-0.06984524953578695,-1.214614743203422,1.0777238708410943,-0.7786931824016903,0.3385681816364485,-0.5975257607232448,1.363092606180834,-0.22511894164100532
2004-03-13 04:00:00,0.0,-2.549239608892435,-0.5318963226768343,-0.7128995740334781,-0.6849549610123468,-0.08008621624052574,-1.3070155512137995,1.2868747142931611,-0.7825678392301908,0.2222534520805781,-0.4512787899346653,1.1793627901555304,-0.13082024547869672
2004-03-13 05:00:00,-0.8759508422051648,-2.9563367802231237,-1.0277972039087873,-0.9559078118178006,-1.0948960444453844,-0.5210878449633399,-1.1568642571290286,0.8450068214270681,-0.8270933584450354,-0.5708015221639929,-1.2016308949610373,2.323453320215799,-0.5360099555511165
2004-03-13 06:00:00,-0.7239749256967786,-3.00330953076128,-0.9825202909623202,-1.0024413041594795,-1.208768567621228,-0.4807640385634309,-1.2839153457690098,1.0747781302123822,-0.8510502168663827,-0.0009768369660419214,-1.1194267153020971,2.267837808337869,-0.5559010867728534
2004-03-13 07:00:00,-0.4960110509341991,-2.690157860506904,-0.6774419192082306,-0.5577879328945489,-0.8216019888233592,-0.21257872298308386,-1.3820912120249726,1.3354801089042592,-0.8396145292997708,0.05894287219910345,-0.645318888431931,1.5597331660349427,-0.1403974568076812
2004-03-13 08:00:00,0.415844448116119,-1.359263261925806,0.23748634040637426,0.04714746754727525,-0.3888864007551529,0.43260217941546,-1.3705410817649968,1.3148596997574526,-0.8363884706601618,1.1081252307182174,0.39848302072577374,0.3967730873018049,0.6537743749342616
2004-03-13 09:00:00,1.1757240306580505,0.31609817393510564,0.6925650156876382,0.24879260102788328,0.13492720585372844,0.993935166918955,-1.01056299269546,0.6147446682431056,-0.7911878053536003,1.4504116739228785,0.8181066820080378,-0.02001220706912235,0.9445286881014778
2004-03-13 10:00:00,0.7957842393870848,-0.9208509235696797,0.3875701429486899,0.016125139319489397,0.2943487382999097,1.1321882174329287,-0.68619767789954,0.11445202059118872,-0.737900670520842,1.6321289618487045,0.541862403851832,0.13160627174096137,0.6206224895647
2004-03-13 11:00:00,1.4796758636748228,1.005031848494733,0.8286012049791203,0.2539629890658476,1.0231328866253098,1.4330166143846306,-0.3079319204491991,-0.4143165131101085,-0.708504650594812,2.076239747425664,0.9356777761714057,-0.10773905616227192,0.9536147603878522
2004-03-13 12:00:00,1.0997360724038574,-0.13797174793373962,0.5390663408227175,-0.040749129098118,1.091456400530816,0.9331294271095684,0.009695856225846565,-0.9077355974024525,-0.7997852430446073,1.6521021982370863,0.6814183367611956,0.15842089353924893,0.6574579177531018
2004-03-13 13:00:00,0.49183240637031184,-1.0147964246459924,0.30082791417730825,-0.48540250036304855,0.2487997290295722,0.1989801264636063,0.11942183897308406,-1.0579706450176514,-0.8350428278061027,1.0740532392321545,0.459658224192892,0.6003655861406548,0.4224478859110983
2004-03-13 14:00:00,-0.1160712596632333,-1.6724149321801822,-0.20057026592885674,-0.6663660816917993,-0.2522393729441404,-0.44300047383970664,-0.03361707373169404,-0.8502927561595137,-0.7904113988599311,0.5018787615179231,-0.056507555060918035,1.002584913114968,0.09461257503432229
2004-03-13 15:00:00,-0.1160712596632333,-1.7350452662310574,-0.121393665946542,-0.661195693653835,0.06660369194822217,-0.1940169708307448,0.006808320218703177,-0.9180458581622672,-0.8118023587323487,0.656965067592417,0.030475937368890687,0.8486491213099839,0.22279986512996053
2004-03-13 16:00:00,0.2638685316077325,-1.6880725156929008,0.022170880932333516,-0.5629583209325132,0.2487997290295722,0.1413746887494506,-0.07981742954607722,-0.8326180314550372,-0.8193911898958167,0.9694874722576851,0.18245808348251252,0.669884975988067,0.2883669273053157
2004-03-13 17:00:00,0.11189261509934605,-1.9072786848709642,0.07242466998074154,-0.5112544405528701,0.271574233664741,0.15609607838751263,-0.1895433572180494,-0.6735456776740114,-0.7927798573351372,1.0634791729088935,0.23407466140789351,0.5566676839508529,0.42834155442124255
2004-03-13 18:00:00,0.7957842393870848,-0.43546583467539685,0.7352992238136806,-0.1027937855536897,0.7953878402736223,0.9523312396809537,-0.2559564650827814,-0.483542485427218,-0.7084093115526081,1.7531432764371353,0.855385321620813,-0.019350117641990742,0.9514046346965481
2004-03-13 19:00:00,1.5556638219290164,0.6135922606767629,1.3083650561431297,0.15572561634452572,1.1825544190714912,1.5072636229939869,-0.28771922347400053,-0.4025333258494965,-0.6786407419269124,2.3934617371234927,1.3275814233826317,-0.3093452867197672,1.3728019331718646
2004-03-13 20:00:00,1.5556638219290164,1.0206894320074518,1.2489221953244356,0.16606639242045435,1.091456400530816,1.7268043467268246,-0.30793189291168177,-0.30237662743938387,-0.6237505747619081,2.401686010930473,1.2807441582281194,-0.32225603054857227,1.3521740933863597
2004-03-13 21:00:00,1.5556638219290164,0.7858256793166697,1.1210932643446019,0.18674794457231159,1.0459073912604786,2.208769842268594,-0.34546972331718745,-0.14477708778633172,-0.5467352839345311,2.4475069649979373,1.178466864931531,-0.2914688721875755,1.1900982093573917
2004-03-13 22:00:00,0.7197962811328915,-0.6076992533153036,0.4192927599549489,-0.17000883004722572,0.6815153170977786,1.5386265835272495,-0.423432920135573,-0.035783055117201173,-0.5547062248317349,1.6192051030091632,0.5714941430312175,0.03427912595458436,0.8585793556617756
2004-03-13 23:00:00,0.33985648986192574,-1.6097845981293069,0.10823947340932627,-0.38716512764172667,0.3854467568405847,1.3146054368610884,-0.41765782058365375,0.0025121911069052975,-0.520936091946881,1.4958409959044523,0.270397438466495,0.22496088096462913,0.43276180580385076
2004-03-14 00:00:00,0.567820364624505,-1.9699090189218393,0.1205771578119547,-0.2940981429583691,0.362672252205416,1.3107650743468113,-0.5042836254235844,0.25732263235491676,-0.44404251845248993,2.038643067165181,0.28282365167075335,0.2110570029951467,0.4555997712806599
2004-03-14 01:00:00,0.49183240637031184,-1.3749208454385249,0.24338053704868423,-0.3768243515657981,0.13492720585372844,1.2979638659658879,-0.423432920135573,0.1335996156100214,-0.43431217341636685,1.8036638155371598,0.4042181960508161,0.17629730807144062,0.49538203372413386
2004-03-14 02:00:00,0.2638685316077325,-1.9855666024345582,-0.19971212094688795,-0.6146622013121563,-0.2066903636738029,0.8044772828812873,-0.6659850084619743,0.5695759148458678,-0.43401672900406096,1.2549872629857306,-0.05555169250674431,0.46529934300853976,0.2559517504995222
2004-03-14 03:00:00,0.18788057335353928,-1.359263261925806,-0.04727513549133104,-1.4695126645745826e-16,3.236451765810778e-16,0.6540630844054364,-0.7699359191946946,0.8361694871680502,-0.39938142485847467,1.148071703494981,0.10981252936530964,0.3381781730018432,0.4821212795763092
2004-03-14 04:00:00,0.0,-2.549239608892435,-0.6698552663547366,-0.9145447075140862,-0.7077294656475155,0.07096804265437143,-0.7179604638282767,0.6991905252210103,-0.41740253654929177,0.1400107140107707,-0.63480440033602,1.1714177170301119,-0.01294687527581097
2004-03-14 05:00:00,-0.7239749256967786,-2.925021613197686,-0.8809225603937436,-1.0024413041594795,-0.9810235212695405,-0.24010132100206935,-0.790148561094743,0.8170218921492175,-0.43519073948118053,-0.17721127568705772,-0.9483273181050009,1.7325385065127956,-0.23395944440622177
2004-03-14 06:00:00,-0.8759508422051648,-2.971994363735843,-1.0410249712300323,-1.0489747965011582,-1.1404450537157218,-0.3853950361255509,-0.7757109636714636,0.761051977407076,-0.4503790577620199,-0.11259198148935193,-1.226483321369554,2.2241399061480673,-0.36288344306562803
2004-03-14 07:00:00,-0.9519388004593581,-3.00330953076128,-1.0480582420274018,-0.8938631553622289,-1.049347035175047,-0.43467968839210636,-0.9143121688026619,1.0850882785993738,-0.4358896858387339,-0.3358222705359719,-1.2398653971279863,2.1774626015362335,-0.34225560328012306
2004-03-14 08:00:00,-0.5719990091883923,-2.862391279146811,-0.8042202094898162,-0.7542626783371926,-0.6621804563771779,-0.16265401029748225,-0.7785984996787223,0.7919826473136969,-0.4357899100345252,0.2575003398247812,-0.8288444988332856,1.5468224222061375,-0.12492657696855243
2004-03-14 09:00:00,-0.42002309268000587,-2.533582025379716,-0.5109112514105614,-0.6663660816917993,-0.6849549610123468,0.18041837431126725,-0.680422633422771,0.6343831638470273,-0.4113418343908396,0.6369918312040352,-0.4245146384178011,0.8734774748269168,0.20880240241836787
2004-03-14 10:00:00,0.03590465684515316,-1.4062360124639626,-0.20485700147144562,-0.5319359927047274,-0.3433373914848154,0.5177302151486012,-0.43787051755885237,0.22639185007547258,-0.3859094829184051,1.0893268905879758,-0.06128686783178665,0.46231994058650777,0.46444027404587634
2004-03-14 11:00:00,0.49183240637031184,-1.1087419257223052,0.10634522130785694,-0.36648357548986943,0.021054682677884663,0.8512016934716581,-0.16644312423570762,-0.1845452605112354,-0.37037323811609824,1.6215548955254435,0.2684857133581475,0.17033850322737673,0.7068173915255601
2004-03-14 12:00:00,0.49183240637031184,-1.1557146762604618,0.07899419231042162,-0.44403939605933407,0.13492720585372844,0.6111790363293427,0.11364676695868198,-0.6470335625241348,-0.45002238510407966,1.4840920333230512,0.24076569928710959,0.2835557952645908,0.6493541235516533
2004-03-14 13:00:00,-0.1160712596632333,-1.9699090189218393,-0.3482459374274893,-0.6922180218816208,-0.2066903636738029,-0.10952899551664977,0.33021108629548296,-1.0476604123510276,-0.6172953765880047,0.8531727427018146,-0.2256952271496669,0.9866947668641309,0.20290873390822356
2004-03-14 14:00:00,-0.26804717617161955,-2.1108272705363085,-0.35310395636682207,-0.743921902261264,-0.2522393729441404,-0.3853950361255509,0.3590863362170765,-1.1213050517976462,-0.6668232153387598,0.5054034502923435,-0.23143040247470922,1.065152363977639,0.09829611785316246
2004-03-14 15:00:00,-0.19205921791742653,-1.8759635178455265,-0.2633331248494392,-0.6973884099195852,-0.1383668497682966,-0.31370826919237943,0.4168368911354134,-1.1949496631510736,-0.6898969551654587,0.7427324944366447,-0.12724138406977348,0.9767634254573578,0.16165305433721355
2004-03-14 16:00:00,0.6438083228786983,-1.0774267586968678,0.24436379123593607,-0.3975059037176553,0.362672252205416,0.1938596431112369,0.4514871579962585,-1.2273533438380653,-0.6919980159478233,1.682649500948729,0.4051740586049898,0.5497157449661116,0.5594756787719529
2004-03-14 17:00:00,0.567820364624505,-0.9834812576205548,0.267048606690061,-0.34580202333801224,0.3398977475702472,0.4697256837201381,0.3446487112562797,-1.0889013992038459,-0.6465520683208339,1.5886578002975205,0.42715889735098544,0.4255739773814471,0.6228326152560041
2004-03-14 18:00:00,0.2638685316077325,-1.515839097052994,0.2848953701916883,-0.4492097840972984,0.18047621512406595,0.6130992175864812,0.1540721058338139,-0.7383529266752299,-0.4922105003219812,1.7766412015999373,0.4443644233261124,0.3729378679255493,0.6324098265849886
2004-03-14 19:00:00,1.8596156549457885,0.676222594727638,1.4364011409200583,0.07299940773709679,1.0003583819901412,1.728084467564917,0.006808265143553182,-0.44230144238795904,-0.3848631641530348,3.3263293660867363,1.426991129016699,-0.32622856711128156,1.5812904567182189
2004-03-14 20:00:00,2.8474591122503004,1.9131716922324233,1.7884117474500414,0.40390424216681253,1.3647504561528412,2.2580544945351493,-0.07981742954607722,-0.1845452605112354,-0.2642062448740588,3.7516418115334544,1.6908091939686463,-0.6152306020483806,1.9054422247761547
2004-03-14 21:00:00,0.9477601558954709,-0.0753414138828644,0.6350872048003634,-0.15449766593333278,0.7498388310032849,1.6007124441747282,-0.1924308932253077,0.020186915811322856,-0.2363232098289531,2.160832278011752,0.7674459666368305,-0.20506620194864894,1.0648577535168255
2004-03-14 22:00:00,-0.04008330140904007,-1.8603059343328077,-0.1477378575000638,-0.5215952166287987,0.18047621512406595,1.0240180066141251,-0.2386313041148413,0.10119601920260322,-0.23087326924699283,1.0552548991019126,0.0018000607436790194,0.35009578268997105,0.3856124577226965
2004-03-14 23:00:00,0.03590465684515316,-2.1891151880999025,-0.17037717171575711,-0.4905728884010129,0.13492720585372844,0.8345601225764575,-0.41477031211402793,0.3943016504883391,-0.23785025024850695,1.170394732399643,-0.02305236566483776,0.38783488003570904,0.4725440682473247
